country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
United Kingdom,GBR,Europe,66647112,confirmed cases,2157,5/11/2020,81.24733147,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2329,5/12/2020,79.53082798,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3586,5/13/2020,77.85033506,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3402,5/14/2020,75.85925104,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3307,5/15/2020,72.6558114,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2628,5/16/2020,69.14778243,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2526,5/17/2020,65.83030935,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2079,5/18/2020,64.10480322,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1838,5/19/2020,62.38829974,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2589,5/20/2020,61.18794765,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3052,5/21/2020,60.24267038,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2718,5/22/2020,58.5786823,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2574,5/23/2020,56.78865725,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2062,5/24/2020,55.2867167,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1527,5/25/2020,54.34143943,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1364,5/26/2020,52.89351473,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1624,5/27/2020,49.94965123,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1672,5/28/2020,47.35388984,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1835,5/29/2020,45.145242,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1760,5/30/2020,43.84285999,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1527,5/31/2020,42.34392032,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1125,6/1/2020,40.91250045,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1079,6/2/2020,39.77366641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1441,6/3/2020,38.05116117,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1484,6/4/2020,35.69847108,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1356,6/5/2020,33.65487165,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1243,6/6/2020,31.65778586,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1120,6/7/2020,30.24437128,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,801,6/8/2020,29.15505176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,721,6/9/2020,28.19026877,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1099,6/10/2020,27.40253771,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1158,6/11/2020,26.6313115,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1199,6/12/2020,25.67703159,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1017,6/13/2020,24.56220459,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1052,6/14/2020,23.84949553,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,890,6/15/2020,23.49689211,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,822,6/16/2020,23.111279,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1043,6/17/2020,22.51410384,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1102,6/18/2020,21.94093572,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1013,6/19/2020,21.42628476,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1027,6/20/2020,21.10218969,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,986,6/21/2020,20.90113072,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,687,6/22/2020,20.73008055,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,639,6/23/2020,20.60704446,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,896,6/24/2020,20.30245512,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,886,6/25/2020,19.89433541,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,778,6/26/2020,19.26265012,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,721,6/27/2020,18.81851985,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,671,6/28/2020,18.24685217,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,649,6/29/2020,17.8852461,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,446,6/30/2020,17.32108062,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,730,7/1/2020,16.85144287,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,617,7/2/2020,16.12372941,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,651,7/3/2020,15.58057009,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,602,7/4/2020,14.94288305,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,579,7/5/2020,14.33220392,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,401,7/6/2020,13.90307805,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,555,7/7/2020,13.77704108,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,704,7/8/2020,13.48895658,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,597,7/9/2020,13.05532939,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,693,7/10/2020,12.92779198,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,715,7/11/2020,12.91878934,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,565,7/12/2020,12.75974269,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,442,7/13/2020,12.44915159,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,361,7/14/2020,12.32161418,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,726,7/15/2020,12.31561242,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,685,7/16/2020,12.41764234,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,772,7/17/2020,12.5991956,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,704,7/18/2020,12.75224049,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,569,7/19/2020,12.73723609,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,493,7/20/2020,12.87527658,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,413,7/21/2020,12.66221408,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,793,7/22/2020,12.79575325,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,751,7/23/2020,13.02682103,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,773,7/24/2020,13.14685624,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,731,7/25/2020,13.17086328,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,667,7/26/2020,13.32390817,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,421,7/27/2020,13.29239893,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,371,7/28/2020,13.30740333,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,70,7/29/2020,12.32311462,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,763,7/30/2020,12.44014894,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,846,7/31/2020,12.55118151,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,880,8/1/2020,12.81525897,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,771,8/2/2020,13.11834787,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,743,8/3/2020,13.4934579,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,928,8/4/2020,14.26618456,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,670,8/5/2020,14.08163042,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,891,8/6/2020,14.29169204,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,950,8/7/2020,14.55726994,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,871,8/8/2020,14.76733155,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,758,8/9/2020,14.9038716,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1062,8/10/2020,15.86565371,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,816,8/11/2020,16.53334956,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1148,8/12/2020,18.150824,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1009,8/13/2020,18.51993227,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1129,8/14/2020,18.94455682,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1440,8/15/2020,19.78480328,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1077,8/16/2020,20.24393795,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1040,8/17/2020,20.68956866,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,713,8/18/2020,20.36697404,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1089,8/19/2020,20.99565845,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,812,8/20/2020,20.87712368,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1182,8/21/2020,21.22522578,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1033,8/22/2020,21.46829708,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1288,8/23/2020,22.26353034,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1041,8/24/2020,22.2320211,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,972,8/25/2020,22.46608975,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1184,8/26/2020,22.5201056,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1048,8/27/2020,22.57862276,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1522,8/28/2020,23.16829572,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1276,8/29/2020,22.92222355,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1108,8/30/2020,22.96873719,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1715,8/31/2020,23.98153426,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1406,9/1/2020,25.02133926,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1295,9/2/2020,25.33042992,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1508,9/3/2020,26.37473624,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1735,9/4/2020,27.20447962,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1940,9/5/2020,28.5653788,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1813,9/6/2020,29.35310985,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2988,9/7/2020,32.27446675,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2948,9/8/2020,35.2393364,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2460,9/9/2020,37.15389798,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2659,9/10/2020,39.571107,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2919,9/11/2020,41.66722183,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3539,9/12/2020,45.0627178,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3497,9/13/2020,48.64726922,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3330,9/14/2020,51.07047999,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2621,9/15/2020,52.89351473,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3103,9/16/2020,55.60631044,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3991,9/17/2020,59.33190323,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3395,9/18/2020,61.82263381,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4322,9/19/2020,65.39668215,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4422,9/20/2020,69.3113304,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3899,9/21/2020,70.67823134,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4368,9/22/2020,72.80885629,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4926,9/23/2020,76.5089416,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6178,9/24/2020,81.78899035,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6634,9/25/2020,87.36312535,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6873,9/26/2020,92.36559268,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6041,9/27/2020,96.18271231,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5692,9/28/2020,99.72675185,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4044,9/29/2020,101.8618781,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,7143,9/30/2020,107.9236562,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,7108,10/1/2020,112.600528,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6914,10/2/2020,117.8805767,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6968,10/3/2020,121.8507413,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12871,10/4/2020,134.5279597,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,22961,10/5/2020,163.1293491,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12593,10/6/2020,175.470469,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,14542,10/7/2020,189.8987011,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,14162,10/8/2020,201.8782149,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,17540,10/9/2020,218.2420147,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,13864,10/10/2020,228.7315916,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,15165,10/11/2020,242.4216071,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12872,10/12/2020,253.1947671,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,13972,10/13/2020,268.0911365,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,17232,10/14/2020,283.2290768,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,19724,10/15/2020,302.1586292,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,18978,10/16/2020,320.2599386,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,15635,10/17/2020,333.2642531,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,16171,10/18/2020,338.2157054,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,16981,10/19/2020,329.2430736,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,18803,10/20/2020,338.5608067,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,21330,10/21/2020,348.7457941,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,26687,10/22/2020,367.5388065,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,21238,10/23/2020,373.087434,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,20531,10/24/2020,383.0908682,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,23012,10/25/2020,394.8648217,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/2/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/3/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/4/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/5/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/6/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/7/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/8/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/9/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/10/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/11/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/12/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/13/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/14/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/15/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/16/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/17/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/18/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/19/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/20/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/21/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/22/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/23/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/24/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/25/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/26/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/27/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/28/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/29/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/30/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,1/31/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/2/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/3/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/4/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/5/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/6/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/7/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/8/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/9/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/10/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/11/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/12/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/13/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/14/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/15/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/16/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/17/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/18/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/19/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/20/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/21/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/22/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/23/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/24/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/25/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/26/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/27/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/28/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2/29/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/2/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/3/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/4/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/5/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/6/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,3/7/2020,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,3/8/2020,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/9/2020,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,3/10/2020,0.045013203,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,4,3/11/2020,0.105030808,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,3/12/2020,0.105030808,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,2,3/13/2020,0.13503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,3/14/2020,0.150044011,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,19,3/15/2020,0.435127632,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,14,3/16/2020,0.645189247,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,22,3/17/2020,0.975286071,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,17,3/18/2020,1.230360889,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,34,3/19/2020,1.740510527,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,46,3/20/2020,2.430712977,"Epidemic intelligence, national daily data"
